timestamp,cpu_usage_forecast,memory_usage_forecast,disk_io_forecast,business_criticality,resource_score,action,cost_impact
2023-08-01 09:00:00,70.78160285221043,79.00266260838079,53.26038806495878,Critical,69.74367782161121,Scale Up,15
2023-08-01 10:00:00,66.18805680371689,76.47471856594404,49.970358534757814,Critical,66.03051567859322,Scale Up,15
2023-08-01 11:00:00,60.863263543048156,73.51534664680881,45.8148341497881,Moderate,61.649202595524336,Scale Down,-15
2023-08-01 12:00:00,55.13793879249886,70.34139334473201,41.27939664577111,Critical,56.927266728823255,No Action,0
2023-08-01 13:00:00,49.576398564065755,67.27544706080107,37.05876995664698,Low,52.38258739160259,Scale Down,-15
2023-08-01 14:00:00,44.70972106564804,64.58376939716035,33.60469801628909,Critical,48.45093095522994,Scale Down,-15
2023-08-01 15:00:00,40.818327823538255,62.38398579629512,30.944839052366596,Moderate,45.31332746113099,Scale Down,-15
2023-08-01 16:00:00,37.990738830147976,60.71195692703261,28.941196886648157,Moderate,42.9971958705134,Scale Down,-15
2023-08-01 17:00:00,36.36405875020145,59.655609848157845,27.687580155014018,Critical,41.616228360550885,Scale Down,-15
2023-08-01 18:00:00,36.23123425402459,59.38135994508041,27.58962809537831,Moderate,41.44795072961208,Scale Down,-15
2023-08-01 19:00:00,37.83024961786438,59.99089494227338,28.998578253689423,Moderate,42.712108942352096,Scale Down,-15
2023-08-01 20:00:00,40.99013019440368,61.34157505617897,31.753012276870166,Moderate,45.24814006942957,Scale Down,-15
2023-08-01 21:00:00,45.020091456998195,63.0352617785647,35.12183209292904,Low,48.444990680654314,Scale Down,-15
2023-08-01 22:00:00,49.04413356874284,64.63797928980313,38.274032678565746,Moderate,51.568267107025505,Scale Down,-15
2023-08-01 23:00:00,52.55481347994711,65.96421572815024,40.87651105826464,Moderate,54.24197367007155,Scale Down,-15
2023-08-02 00:00:00,55.70461220868484,67.17140867069975,43.26312614607391,Critical,56.65635393476713,No Action,0
2023-08-02 01:00:00,59.04516861675016,68.56266923107226,46.0005844653518,Critical,59.291501970767115,No Action,0
2023-08-02 02:00:00,62.910067583013365,70.25654832246778,49.241961138938045,Critical,62.38039051603462,No Action,0
2023-08-02 03:00:00,66.96711278448812,72.0076470254976,52.461510939894914,Low,65.57815268787232,Scale Down,-15
2023-08-02 04:00:00,70.32533680703963,73.33033913710692,54.80619805126008,Moderate,68.12300975490392,No Action,0
2023-08-02 05:00:00,72.0952118133339,73.81070518290514,55.72464697546888,Critical,69.33574685663227,Scale Up,15
2023-08-02 06:00:00,71.91712780644569,73.33666429505568,55.294216778108435,Critical,69.01840654736124,Scale Up,15
2023-08-02 07:00:00,70.03884115360033,72.07090125507642,53.981575412416476,Critical,67.43700603580638,Scale Up,15
2023-08-02 08:00:00,66.95431624659852,70.23501561621211,52.12119074534215,Critical,64.97190095723133,No Action,0
2023-08-02 09:00:00,62.99459143544846,67.93098136380087,49.641745383016506,Moderate,61.8049392034678,Scale Down,-15
2023-08-02 10:00:00,58.2414811291529,65.15723428555238,46.2878606121081,Critical,57.92548297266379,No Action,0
2023-08-02 11:00:00,52.772288303994166,61.96635906161049,42.07423601497089,Critical,53.390899073474415,Scale Down,-15
2023-08-02 12:00:00,46.91780993975021,58.5754611957409,37.4863882340498,Moderate,48.528820975407335,Scale Down,-15
2023-08-02 13:00:00,41.24237512569731,55.307390040005544,33.21896112014647,Low,43.85719679887961,Scale Down,-15
2023-08-02 14:00:00,36.27700914395686,52.428670716822396,29.723605542415267,Moderate,39.8118268955082,Scale Down,-15
2023-08-02 15:00:00,32.302017408970045,50.057195074827895,27.027875780942434,Low,36.57374238312188,Scale Down,-15
2023-08-02 16:00:00,29.405744032359085,48.22909306847027,24.993662988177032,Critical,34.170332534356035,Scale Down,-15
2023-08-02 17:00:00,27.725062000351986,47.032563584211495,23.714656604244432,Moderate,32.71523139628833,Scale Down,-15
2023-08-02 18:00:00,27.55263498001098,46.63429570734776,23.59637234583372,Critical,32.485880671376556,Scale Down,-15
2023-08-02 19:00:00,29.126117835753014,47.136251734450894,24.98992209015874,Low,33.70191885624352,Scale Down,-15
2023-08-02 20:00:00,32.27416539499306,48.39606600296677,27.733761794424936,Low,36.20265485727155,Scale Down,-15
2023-08-02 21:00:00,36.305587099660045,50.01587204045833,31.096669724379865,Moderate,39.37688910684349,Scale Down,-15
2023-08-02 22:00:00,40.34394741911847,51.56196204746549,34.24752116256558,Low,42.490066556312,Scale Down,-15
2023-08-02 23:00:00,43.88134396043775,52.849085963923436,36.85309922080965,Moderate,45.166017613557834,Scale Down,-15
2023-08-03 00:00:00,47.069780848391126,54.03493449646308,39.2471563393919,Critical,47.59480204101286,Scale Down,-15
2023-08-03 01:00:00,50.460408612711944,55.42286054126578,41.99630148877643,Moderate,50.256322766490996,Scale Down,-15
2023-08-03 02:00:00,54.38631840888951,57.13164258327533,45.253522447484315,Moderate,53.38335646892422,Scale Down,-15
2023-08-03 03:00:00,58.51482070915836,58.916092047205424,48.49299793133572,Critical,56.63083755500795,No Action,0
2023-08-03 04:00:00,61.95446110591449,60.29077271089371,50.861628203388506,Moderate,59.236788006903055,Scale Down,-15
2023-08-03 05:00:00,63.81523639256952,60.84193150695212,51.80798660038342,Moderate,60.52179496844708,Scale Down,-15
2023-08-03 06:00:00,63.73707788887883,60.45762715366833,51.40939414859747,Critical,60.287705920259405,No Action,0
2023-08-03 07:00:00,61.96730461653402,59.300653958328866,50.13249401239174,Moderate,58.80034729824402,Scale Down,-15
2023-08-03 08:00:00,58.99946914285861,57.5926877494996,48.311742393763424,Moderate,56.43988937503187,Scale Down,-15
2023-08-03 09:00:00,55.1642271829292,55.43574244151124,45.87582298396632,Critical,53.388000920711235,Scale Down,-15
2023-08-03 10:00:00,50.54304280564313,52.82825444292528,42.56937028575016,Moderate,49.633871792849185,Scale Down,-15
2023-08-03 11:00:00,45.21290345527728,49.822766963836386,38.4071083761775,Low,45.23470349202505,Scale Down,-15
2023-08-03 12:00:00,39.50432727649496,46.636299381071844,33.874588594181574,Low,40.51797117140535,Scale Down,-15
2023-08-03 13:00:00,33.98140246386842,43.59156795067649,29.666498400049683,Moderate,36.00147129714709,Scale Down,-15
2023-08-03 14:00:00,29.174951935962422,40.95491570888447,26.234539704698236,Moderate,32.1208586215862,Scale Down,-15
2023-08-03 15:00:00,25.365117210907943,38.84400173122283,23.606323609536922,Critical,29.057023846728207,Scale Down,-15
2023-08-03 16:00:00,22.640116249810475,37.29467116255741,21.64380205869954,Critical,26.837219885412367,Scale Down,-15
2023-08-03 17:00:00,21.136732280088957,36.39478507304955,20.44072732003225,Critical,25.574947125965792,Scale Down,-15
2023-08-03 18:00:00,21.14757363047835,36.31064115007719,20.402677935073353,Low,25.547514747277006,Scale Down,-15
2023-08-03 19:00:00,22.91027169176789,37.143756548620615,21.8808264880365,Low,26.97442810807743,Scale Down,-15
2023-08-03 20:00:00,26.253486579541327,38.75126698314497,24.713685361665974,Low,29.694860457047348,Scale Down,-15
2023-08-03 21:00:00,30.48605818113112,40.73475457025343,28.170082782707347,Moderate,33.097472018183055,Scale Down,-15
2023-08-03 22:00:00,34.73160251287189,42.659908436920816,31.418935355917142,Critical,36.44756085869562,Scale Down,-15
2023-08-03 23:00:00,38.48228538163137,44.34082534170517,34.12705674068841,Moderate,39.36880164146492,Scale Down,-15
2023-08-04 00:00:00,41.890190984691586,45.93449467722756,36.628217080972455,Moderate,42.05108731170856,Scale Down,-15
2023-08-04 01:00:00,45.50655675295183,47.74352227548554,39.489028232855354,Moderate,44.97414070569265,Scale Down,-15
2023-08-04 02:00:00,49.664562332499536,49.88589657822761,42.86246418938339,Moderate,48.37054297759473,Scale Down,-15
2023-08-04 03:00:00,54.03160291544581,52.11559912577378,46.22267150425962,Moderate,51.89501549630696,Scale Down,-15
2023-08-04 04:00:00,57.71629963487429,53.94632744651818,48.716498366660176,Moderate,54.78534772472463,Scale Down,-15
2023-08-04 05:00:00,59.828710264903435,54.963429642919564,49.792444785124154,Moderate,56.361872982352416,Scale Down,-15
2023-08-04 06:00:00,60.00880726744783,55.054037079770204,49.5277360727759,Moderate,56.42616197221015,Scale Down,-15
2023-08-04 07:00:00,58.50392586313469,54.37999247859489,48.38889639336804,Critical,55.24373995381943,No Action,0
2023-08-04 08:00:00,55.80760501876957,53.162000335943034,46.710239001916534,Moderate,53.194450410551,Scale Down,-15
2023-08-04 09:00:00,52.250452505259446,51.50108812291582,44.42028028994342,Critical,50.45960874749316,Scale Down,-15
2023-08-04 10:00:00,47.91384594132659,49.39469543501605,41.26346296516256,Critical,47.02802419420062,Scale Down,-15
2023-08-04 11:00:00,42.874644087354916,46.89436309804154,37.25429493642714,Critical,42.95648996037535,Scale Down,-15
2023-08-04 12:00:00,37.46319093588311,44.21610734377635,32.87808739229818,Critical,38.5720451495341,Scale Down,-15
2023-08-04 13:00:00,32.24335236719824,41.68164529709933,28.829264319451752,Low,34.392022636619274,Scale Down,-15
2023-08-04 14:00:00,27.74567870927969,39.55632956851166,25.55924175194697,Moderate,30.851586575582736,Scale Down,-15
2023-08-04 15:00:00,24.249987109556038,37.95684207347792,23.09532368235975,Low,28.131110913293345,Scale Down,-15
2023-08-04 16:00:00,21.84411851952196,36.91806845167007,21.29913513167503,Critical,26.257306821597005,Scale Down,-15
2023-08-04 17:00:00,20.66442631171231,36.52693209333256,20.264083272825143,Critical,25.343109438420953,Scale Down,-15
2023-08-04 18:00:00,21.003036576539614,36.948818746131664,20.39538523583776,Moderate,25.665240959276858,Scale Down,-15
2023-08-04 19:00:00,23.09704721048716,38.28436298592565,22.04383792253547,Moderate,27.44260008552837,Scale Down,-15
2023-08-04 20:00:00,26.774535366664846,40.38985060264501,25.04756597861354,Moderate,30.513736059848636,Scale Down,-15
2023-08-04 21:00:00,31.3437109307309,42.866049379109185,28.675000199275598,Moderate,34.26667031895333,Scale Down,-15
2023-08-04 22:00:00,35.92751592777981,45.27787225365448,32.094652544814195,Low,37.96605014894909,Scale Down,-15
2023-08-04 23:00:00,40.017401819300325,47.438680092326166,34.97292739049782,Moderate,41.23489041544758,Scale Down,-15
2023-08-05 00:00:00,43.764702282771495,49.50476842119285,37.64318359188174,Moderate,44.26241838611995,Scale Down,-15
2023-08-05 01:00:00,47.71987273869903,51.77809253254174,40.67162238556453,Moderate,47.52768860622494,Scale Down,-15
2023-08-05 02:00:00,52.21528445966883,54.376034517437574,44.21081048983028,Moderate,51.26261468303174,Scale Down,-15
2023-08-05 03:00:00,56.9175034182015,57.052014179267815,47.73449318063825,Moderate,55.12125459900874,Scale Down,-15
2023-08-05 04:00:00,60.934306522012704,59.31921191305759,50.389125964115635,Moderate,58.34074202774676,Scale Down,-15
2023-08-05 05:00:00,63.374898411334016,60.762502856981314,51.622827275961804,Critical,60.24076551795377,No Action,0
2023-08-05 06:00:00,63.8783957866427,61.26858873476422,51.5124543711542,Moderate,60.62226538798146,Scale Down,-15
2023-08-05 07:00:00,62.69128187188854,60.99892471226445,50.52417913806447,Low,59.7501541772365,Scale Down,-15
2023-08-05 08:00:00,60.306253829211784,60.173868209407836,48.991980445523396,Critical,58.00368346653292,No Action,0
2023-08-05 09:00:00,57.05309420380117,58.89413815277167,46.84406011057642,Moderate,55.563600569847374,Scale Down,-15
2023-08-05 10:00:00,53.01237823752897,57.156901868284834,43.824567795844,Moderate,52.41817323841873,Scale Down,-15
2023-08-05 11:00:00,48.26019124285408,55.01346165653182,39.947741390024994,Moderate,48.62368239639159,Scale Down,-15
2023-08-05 12:00:00,43.12613851024336,52.67962620127544,35.69864634426901,Low,44.506686384358105,Scale Down,-15
2023-08-05 13:00:00,38.17338744911185,50.4769330936673,31.771486198455115,Moderate,40.584070892347135,Scale Down,-15
2023-08-05 14:00:00,33.93183523692234,48.67058030934915,28.617482579370076,Low,37.29058822713993,Scale Down,-15
2023-08-05 15:00:00,30.680695823592814,47.37711680374116,26.263771595515344,Moderate,34.806237272021825,Scale Down,-15
2023-08-05 16:00:00,28.507261038068926,46.63131364386869,24.571837122877547,Critical,33.157392036770574,Scale Down,-15
2023-08-05 17:00:00,27.547392768069805,46.5199947296406,23.634971876512605,Moderate,32.45668917822961,Scale Down,-15
2023-08-05 18:00:00,28.09278622022009,47.2084581238849,23.858304900239567,Low,32.980591527323426,Scale Down,-15
2023-08-05 19:00:00,30.380171337188575,48.79725931860659,25.592570808858248,Low,34.947777625947914,Scale Down,-15
2023-08-05 20:00:00,34.23732191719597,51.14261053279465,28.67585694031061,Critical,38.196615506498496,Scale Down,-15
2023-08-05 21:00:00,38.97221008281507,53.84520856196003,32.37658070872215,Moderate,42.11498375173997,Scale Down,-15
2023-08-05 22:00:00,43.70760599142509,56.46989520772022,35.86326334714039,Moderate,45.96742422745669,Scale Down,-15
2023-08-05 23:00:00,47.93485474872064,58.82995755169039,38.80233968544917,Moderate,49.37688257695727,Scale Down,-15
2023-08-06 00:00:00,51.80524812744505,61.081612458675686,41.5272185663107,Critical,52.532551514587375,Scale Down,-15
2023-08-06 01:00:00,55.86926236458234,63.52672974833542,44.60416893670266,Critical,55.913483894132334,No Action,0
2023-08-06 02:00:00,60.45934990483026,66.28259761874116,48.185841010347524,Moderate,59.751622440106985,Scale Down,-15
2023-08-06 03:00:00,65.24221527224732,69.10253229387003,51.74607729745069,Moderate,63.70108278377481,Scale Down,-15
2023-08-06 04:00:00,69.32582776539849,71.4996000002942,54.43144215559339,Low,66.99908231390617,Scale Down,-15
2023-08-06 05:00:00,71.81963418855557,73.05855058713432,55.69017231315296,Low,68.96541673304867,Scale Down,-15
2023-08-06 06:00:00,72.3630386487,73.66594921931667,55.5992505639707,Moderate,69.40115420293914,No Action,0
2023-08-06 07:00:00,71.20285207866914,73.48310346749008,54.62497939245962,Low,68.57135295807352,Scale Down,-15
2023-08-06 08:00:00,68.83213436501956,72.73021273279619,53.101471165831136,Moderate,66.85542523551487,No Action,0
2023-08-06 09:00:00,65.58106023092296,71.50782848460709,50.957062011112,Low,64.434291063066,Scale Down,-15
2023-08-06 10:00:00,61.5306207812926,69.81294249825955,47.93603471044571,Critical,61.296400082213296,No Action,0
2023-08-06 11:00:00,56.75733497560897,67.69667511635465,44.05275719393976,Critical,57.49822146149883,No Action,0
2023-08-06 12:00:00,51.591253581584795,65.37464866515529,39.792420129904535,Moderate,53.366505416319896,Scale Down,-15
2023-08-06 13:00:00,46.595995377477124,63.16821227903234,35.8493458620218,Low,49.41833054485262,Scale Down,-15
2023-08-06 14:00:00,42.301908961344466,61.34237594345494,32.674867001619425,Low,46.0886406640326,Scale Down,-15
2023-08-06 15:00:00,38.9886540838733,60.013503886692426,30.29622161320127,Moderate,43.55762253058463,Scale Down,-15
2023-08-06 16:00:00,36.7439573249457,59.2161887027015,28.57498550328536,Moderate,41.85183237394037,Scale Down,-15
2023-08-06 17:00:00,35.70409915415706,59.03708521949688,27.604532519466375,Moderate,41.08408164682086,Scale Down,-15
2023-08-06 18:00:00,36.16117244596886,59.64133509076989,27.790061499949147,Low,41.530999050205224,Scale Down,-15
2023-08-06 19:00:00,38.352279586946615,61.1293533958751,29.482365214402392,Moderate,43.41141885511632,Scale Down,-15
2023-08-06 20:00:00,42.10553777413832,63.35723130019214,32.519577455724885,Moderate,46.563853768271784,Scale Down,-15
2023-08-06 21:00:00,46.72923019948798,65.92556725162855,36.17015057312999,Critical,50.37631538985855,Scale Down,-15
2023-08-06 22:00:00,51.34640305291723,68.39913069760308,39.60262963120372,Moderate,54.11346666198028,Scale Down,-15
2023-08-06 23:00:00,55.44864033994924,70.59116554370154,42.48346283396092,Moderate,57.398362399877264,Scale Down,-15
2023-08-07 00:00:00,59.18743414060472,72.65787769652142,45.14606280641785,Low,60.42029294054236,Scale Down,-15
2023-08-07 01:00:00,63.11342160048605,74.90116108953336,48.15669375829323,Moderate,63.658397878761676,Scale Down,-15
2023-08-07 02:00:00,67.5591765306382,77.43836573698647,51.66799390965366,Moderate,67.34469676834577,No Action,0
2023-08-07 03:00:00,72.19148579990976,80.02290975309212,55.153787957877356,Low,71.13337341745799,Scale Down,-15
2023-08-07 04:00:00,76.11836320218977,82.1680034069705,57.76061821549294,Critical,74.26170626628462,Scale Up,15
2023-08-07 05:00:00,78.44926400201285,83.45858450223594,58.93669685411409,Critical,76.04954672250003,Scale Up,15
2023-08-07 06:00:00,78.82356715661507,83.78145148273164,58.75898142311805,Moderate,76.29801530775063,Scale Up,15
2023-08-07 07:00:00,77.48802784423833,83.29819156846429,57.69375037929676,Moderate,75.2722214685178,Scale Up,15
2023-08-07 08:00:00,74.93562313897462,82.22933084386636,56.07509523813232,Moderate,73.35162987027368,No Action,0
2023-08-07 09:00:00,71.49642193081718,80.67579476361286,53.831336434307474,Low,70.71721668135393,Scale Down,-15
2023-08-07 10:00:00,67.25129094866242,78.6349962571476,50.70674820000679,Moderate,67.35749399147684,No Action,0
2023-08-07 11:00:00,62.27661108963981,76.15852345285812,46.71569901078491,Critical,63.32900238283432,No Action,0
2023-08-07 12:00:00,56.90228654264943,73.46251215586437,42.34339107040413,Moderate,58.95857513216485,Scale Down,-15
2023-08-07 13:00:00,51.69178640628209,70.86886933998866,38.2841710583252,Critical,54.76338821680268,Scale Down,-15
2023-08-07 14:00:00,47.17531208971676,68.64320547862333,34.989410423948435,Moderate,51.17849977323507,Scale Down,-15
2023-08-07 15:00:00,43.632384334077976,66.90252585870397,32.48640213745922,Critical,48.384230352142026,Scale Down,-15
2023-08-07 16:00:00,41.150604598912,65.68210228236288,30.636794385159735,Low,46.4072918611968,Scale Down,-15
2023-08-07 17:00:00,39.86614778307023,65.06930419814265,29.534052099143487,Moderate,45.360675570806606,Scale Down,-15
2023-08-07 18:00:00,40.07102626711161,65.23002026496194,29.583484937611992,Critical,45.52121620056678,Scale Down,-15
2023-08-07 19:00:00,42.002292344333085,66.26544166931869,31.136017043222886,Moderate,47.10798208160673,Scale Down,-15
2023-08-07 20:00:00,45.48804856688585,68.03246128184671,34.02993472583182,Moderate,49.959749613163304,Scale Down,-15
2023-08-07 21:00:00,49.83660362938129,70.13250116593575,37.53386434636935,Moderate,53.46482503374524,Scale Down,-15
2023-08-07 22:00:00,54.17107366338469,72.1311724657068,40.81654658342644,Moderate,56.888197888089664,Scale Down,-15
2023-08-07 23:00:00,57.98316087274028,73.8425749324045,43.544646712273156,Low,59.85328225854612,Scale Down,-15
2023-08-08 00:00:00,61.424527085355884,75.42378047608554,46.05181548999057,Moderate,62.54976078350171,Scale Down,-15
2023-08-08 01:00:00,65.0460334644271,77.17755518461286,48.90457567281642,Moderate,65.45719842216069,No Action,0
2023-08-08 02:00:00,69.18053421293156,79.22212339622024,52.25584354934061,Low,68.80807283519998,Scale Down,-15
2023-08-08 03:00:00,73.49515442363787,81.31177580621988,55.579740277995235,Moderate,72.25705800928395,No Action,0
2023-08-08 04:00:00,77.09830473064272,82.96058971937099,58.02312166895503,Critical,75.04195361492367,Scale Up,15
2023-08-08 05:00:00,79.09989594888609,83.75436077525922,59.03452885946281,Critical,76.48316197891336,Scale Up,15
2023-08-08 06:00:00,79.13982069119768,83.58073258590932,58.69126206796855,Low,76.38238253496534,No Action,0
2023-08-08 07:00:00,77.46540459297013,82.60212162451779,57.45995418244634,Low,75.00532962032968,No Action,0
2023-08-08 08:00:00,74.57024999327353,81.03986431834029,55.67506081499354,Critical,72.73209645513757,Scale Up,15
2023-08-08 09:00:00,70.78510318802309,78.9956748390085,53.2652739332558,Moderate,69.74430883236525,No Action,0
2023-08-08 10:00:00,66.19155713953472,76.46773079657382,49.97524440305604,Critical,66.03114668935072,Scale Up,15
2023-08-08 11:00:00,60.8667638788297,73.50835887741864,45.819720018060885,Moderate,61.64983360625262,Scale Down,-15
2023-08-08 12:00:00,55.14143912831904,70.33440557536144,41.28428251406764,Critical,56.92789773958148,No Action,0
2023-08-08 13:00:00,49.579898899867146,67.26845929142357,37.06365582493898,Critical,52.38321840234844,Scale Down,-15
2023-08-08 14:00:00,44.71322140145937,64.57678162778464,33.60958388458217,Low,48.45156196598152,Scale Down,-15
2023-08-08 15:00:00,40.82182815934751,62.37699802691875,30.949724920659797,Moderate,45.31395847188134,Scale Down,-15
2023-08-08 16:00:00,37.99423916596142,60.70496915765887,28.94608275494504,Critical,42.99782688126738,Scale Down,-15
2023-08-08 17:00:00,36.367559086025864,59.64862207878991,27.692466023318694,Low,41.61685937131364,Scale Down,-15
2023-08-08 18:00:00,36.234734589847186,59.37437217570737,27.59451396367725,Moderate,41.44858174037126,Scale Down,-15
2023-08-08 19:00:00,37.83374995371561,59.98390717291792,29.003464122012346,Moderate,42.712739953135646,Scale Down,-15
2023-08-08 20:00:00,40.993630530022784,61.33458728670534,31.75789814500322,Low,45.24877108002364,Scale Down,-15
2023-08-08 21:00:00,45.02359179284812,63.02827400920778,35.12671796125038,Moderate,48.445621691436465,Scale Down,-15
2023-08-08 22:00:00,49.0476339045829,64.6309915204411,38.27891854688031,Critical,51.56889811779985,Scale Down,-15
2023-08-08 23:00:00,52.5583138158214,65.95722795880536,40.88139692660129,Critical,54.24260468087256,Scale Down,-15
2023-08-09 00:00:00,55.708112544324585,67.16442090127393,43.26801201423872,Moderate,56.65698494539222,Scale Down,-15
2023-08-09 01:00:00,59.04866895264066,68.55568146176682,46.005470333689516,Critical,59.292132981588274,No Action,0
2023-08-09 02:00:00,62.91356791886313,70.24956055311247,49.246847007262545,Moderate,62.38102152681782,Scale Down,-15
2023-08-09 03:00:00,66.97061312034299,72.0006592561439,52.46639680822025,Critical,65.57878369865873,Scale Up,15
2023-08-09 04:00:00,70.32883714274675,73.3233513677145,54.811083919488276,Moderate,68.12364076558538,No Action,0
2023-08-09 05:00:00,72.09871214917166,73.8037174135402,55.72953284377811,Critical,69.33637786740351,Scale Up,15
2023-08-09 06:00:00,71.92062814228586,73.32967652569435,55.29910264642449,Moderate,69.01903755813615,No Action,0
2023-08-09 07:00:00,70.042341489411,72.06391348569905,53.98646128071151,Moderate,67.43763704655751,No Action,0
2023-08-09 08:00:00,66.95781658240554,70.22802784683358,52.126076613636535,Moderate,64.97253196798016,Scale Down,-15
2023-08-09 09:00:00,62.99809177125845,67.923993594424,49.64663125131241,Moderate,61.80557021421891,Scale Down,-15
2023-08-09 10:00:00,58.24498146496831,65.15024651617782,46.2927464804053,Low,57.92611398341856,Scale Down,-15
2023-08-09 11:00:00,52.77578863980873,61.959371292271435,42.079121883259084,Moderate,53.391530084237615,Scale Down,-15
2023-08-09 12:00:00,46.92131027560545,58.568473426422564,37.491274102363164,Moderate,48.529451986202126,Scale Down,-15
2023-08-09 13:00:00,41.245875461531725,55.30040227067995,33.22384698845402,Moderate,43.85782780966065,Scale Down,-15
2023-08-09 14:00:00,36.28050947976637,52.42168294744368,29.72849141070766,Moderate,39.812457906257826,Scale Down,-15
2023-08-09 15:00:00,32.30551774477776,50.05020730544879,27.032761649235056,Critical,36.57437339387052,Scale Down,-15
2023-08-09 16:00:00,29.409244368171294,48.22210529909408,24.998548856473427,Critical,34.170963545108556,Scale Down,-15
2023-08-09 17:00:00,27.72856233617448,47.02557581484134,23.719542472548238,Moderate,32.715862407049286,Scale Down,-15
2023-08-09 18:00:00,27.55613531582956,46.627307937973264,23.601258214131022,Moderate,32.486511682132964,Scale Down,-15
2023-08-09 19:00:00,29.129618171602708,47.12926396509395,24.994807958481005,Critical,33.70254986702574,Scale Down,-15
2023-08-09 20:00:00,32.27766573084756,48.389078233611386,27.738647662749873,Critical,36.203285868057165,Scale Down,-15
2023-08-09 21:00:00,36.309087435510136,50.008884271100136,31.10155559270107,Critical,39.37752011762532,Scale Down,-15
2023-08-09 22:00:00,40.34744775495888,51.55497427810249,34.25240703088008,Low,42.4906975670862,Scale Down,-15
2023-08-09 23:00:00,43.88484429631011,52.842098194578995,36.857985089145735,Critical,45.166648624357904,Scale Down,-15
2023-08-10 00:00:00,47.07328118422494,54.027946727097664,39.25204220770422,Critical,47.595433051782614,Scale Down,-15
2023-08-10 01:00:00,50.4639089485672,55.4158727719106,42.001187357097926,Moderate,50.256953777276365,Scale Down,-15
2023-08-10 02:00:00,54.38981874474156,57.12465481391979,45.258408315809284,Moderate,53.38398747970858,Scale Down,-15
2023-08-10 03:00:00,58.51832104501561,58.909104277851796,48.497883799661544,Moderate,56.63146856579566,Scale Down,-15
2023-08-10 04:00:00,61.95796144176719,60.28378494153698,50.86651407170834,Moderate,59.237419017686356,Scale Down,-15
2023-08-10 05:00:00,63.818736728338834,60.83494373755844,51.81287246867274,Moderate,60.522425979171494,Scale Down,-15
2023-08-10 06:00:00,63.740578224719606,60.450639384310165,51.41428001691431,Moderate,60.288336931035715,Scale Down,-15
2023-08-10 07:00:00,61.97080495234693,59.29366618895353,50.13737988068754,Critical,58.80097830899703,No Action,0
2023-08-10 08:00:00,59.00296947870689,57.58569998014303,48.316628262079604,Moderate,56.44052038581228,Scale Down,-15
2023-08-10 09:00:00,55.16772751876618,55.42875467217591,45.88070885227539,Low,53.388631931490934,Scale Down,-15
2023-08-10 10:00:00,50.54654314148478,52.82126667359099,42.57425615406018,Critical,49.634502803631726,Scale Down,-15
2023-08-10 11:00:00,45.21640379109865,49.815779194466906,38.411994244475835,Critical,45.23533450278456,Scale Down,-15
2023-08-10 12:00:00,39.50782761231593,46.62931161170174,33.8794744624786,Critical,40.51860218216421,Scale Down,-15
2023-08-10 13:00:00,33.98490279966915,43.584580181300495,29.67138426834172,Critical,36.00210230789307,Scale Down,-15
2023-08-10 14:00:00,29.178452271774514,40.94792793951032,26.239425572991728,Critical,32.1214896323387,Scale Down,-15
2023-08-10 15:00:00,25.36861754675956,38.837013961870305,23.611209477857287,Critical,29.057654857512325,Scale Down,-15
2023-08-10 16:00:00,22.643616585762686,37.28768339327159,21.64868792709676,Critical,26.83785089628217,Scale Down,-15
2023-08-10 17:00:00,21.140232615914865,36.38779730368463,20.44561318833745,Moderate,25.57557813673031,Scale Down,-15
2023-08-10 18:00:00,21.15107396631908,36.303653380720036,20.407563803388747,Critical,25.5481457580533,Scale Down,-15
2023-08-10 19:00:00,22.91377202762117,37.13676877926952,21.885712356360308,Moderate,26.975059118863502,Scale Down,-15
2023-08-10 20:00:00,26.256986915372334,38.74427921379611,24.718571229978334,Moderate,29.69549146782067,Scale Down,-15
2023-08-10 21:00:00,30.489558516996084,40.72776680091799,28.174968651035798,Moderate,33.0981030289806,Scale Down,-15
2023-08-10 22:00:00,34.7351029378634,42.65292066814781,31.423822225383297,Low,36.4481921144527,Scale Down,-15
2023-08-10 23:00:00,38.48578589570664,44.33383757346022,34.13194461125759,Moderate,39.3694331421429,Scale Down,-15
2023-08-11 00:00:00,41.89369158788569,45.92750690954104,36.63310595267173,Moderate,42.051719057339504,Scale Down,-15
2023-08-11 01:00:00,45.51005744527278,47.7365345083611,39.493918105689495,Critical,44.97477269628262,Scale Down,-15
2023-08-11 02:00:00,49.6680631139498,49.87890881166567,42.867355063352136,Low,48.37117521314502,Scale Down,-15
2023-08-11 03:00:00,54.035103785980496,52.10861135974946,46.22756337933182,Low,51.89564797678145,Scale Down,-15
2023-08-11 04:00:00,57.719800594563104,53.93933968106968,48.7213912428806,Critical,54.78598045017858,Scale Down,-15
2023-08-11 05:00:00,59.832211313696895,54.95644187802213,49.7973386624627,Moderate,56.362505952747625,Scale Down,-15
2023-08-11 06:00:00,60.012308405344754,55.04704931542288,49.53263095123377,Moderate,56.42679518754599,Scale Down,-15
2023-08-11 07:00:00,58.50742709013938,54.373004714800274,48.39379227294943,Moderate,55.24437341409966,Scale Down,-15
2023-08-11 08:00:00,55.811106334931296,53.15501257272233,46.71513588264681,Moderate,53.19508411581171,Scale Down,-15
2023-08-11 09:00:00,52.25395391050181,51.4941003602369,44.425178171782676,Critical,50.4602426976785,Scale Down,-15
